lake_id,survey_date,amphibian_species,amphibian_life_stage,amphibian_state,amphibian_number,amphibian_location,amphibian_voucher
50736,9/7/95,RAMU,Tadpole,Alive,30,in lake,0
50738,9/6/95,RAMU,Tadpole,Alive,10,in lake,0
50739,9/6/95,RAMU,Tadpole,Alive,67,in lake,0
50770,8/7/95,HYRE,Tadpole,Alive,483,in lake,0
51001,8/16/96,BUCA,Adult,Alive,1,in lake,0
51001,8/16/96,BUCA,SubAdult,Alive,1,in lake,0
51002,8/16/96,HYRE,SubAdult,Alive,30,in lake,0
51002,8/16/96,HYRE,Tadpole,Alive,190,in lake,0
51003,8/16/96,HYRE,Tadpole,Alive,90,in lake,0
51009,8/15/96,HYRE,Tadpole,Alive,51,in lake,0
51012,8/28/95,HYRE,Tadpole,Alive,95,in lake,0
51013,8/28/95,HYRE,Tadpole,Alive,108,in lake,0
51014,8/28/95,HYRE,Tadpole,Alive,57,in lake,0
51019,8/28/95,BUCA,Tadpole,Alive,190,in lake,0
51020,8/29/95,HYRE,Tadpole,Alive,48,in lake,0
51023,8/27/95,BUCA,Tadpole,Alive,15,in lake,0
51023,6/29/02,BUCA,Tadpole,Alive,200,fringing habitat,0
51023,6/29/02,RAMU,Tadpole,Alive,20,in lake,0
51039,8/31/95,BUCA,Tadpole,Alive,61,in lake,0
51058,6/27/02,RAMU,Tadpole,Alive,41,in lake,0
51058,7/27/02,RAMU,Adult,Alive,1,in lake,0
51058,7/27/02,RAMU,Tadpole,Alive,44,in lake,0
51058,8/30/02,RAMU,Adult,Alive,1,in lake,0
51058,8/30/02,RAMU,SubAdult,Alive,6,in lake,0
51148,8/8/95,HYRE,Tadpole,Alive,342,in lake,0
51155,8/10/95,HYRE,Tadpole,Alive,132,in lake,0
51334,8/1/96,HYRE,Tadpole,Alive,250,in lake,0
51341,8/1/96,HYRE,Tadpole,Alive,2200,in lake,0
51345,7/31/95,BUCA,SubAdult,Alive,1,in lake,0
51346,7/31/95,BUCA,SubAdult,Alive,2,fringing habitat,0
51351,8/3/95,BUCA,Adult,Alive,1,fringing habitat,0
51354,6/18/02,RAMU,Adult,Alive,6,in lake,0
51354,6/18/02,RAMU,SubAdult,Alive,2,in lake,0
51355,8/10/95,RAMU,Adult,Alive,2,in lake,0
51355,8/10/95,RAMU,EggMass,Alive,80,in lake,0
51355,8/10/95,RAMU,SubAdult,Alive,5,in lake,0
51355,6/17/02,RAMU,Adult,Alive,9,inlet,0
51355,6/17/02,RAMU,Adult,Alive,1,outlet,0
51355,6/17/02,RAMU,SubAdult,Alive,1,in lake,0
51355,6/17/02,RAMU,SubAdult,Alive,1,outlet,0
51355,6/17/02,RAMU,Tadpole,Alive,75,in lake,0
51355,6/17/02,RAMU,Tadpole,Alive,4,inlet,0
51356,8/9/95,RAMU,Adult,Alive,9,fringing habitat,0
51356,8/9/95,RAMU,Adult,Alive,6,in lake,0
51356,8/9/95,RAMU,EggMass,Alive,134,in lake,0
51356,8/9/95,RAMU,SubAdult,Alive,22,in lake,0
51356,8/9/95,RAMU,Tadpole,Alive,230,in lake,0
51356,6/17/02,RAMU,Adult,Alive,105,in lake,2
51356,6/17/02,RAMU,Adult,Alive,8,outlet,0
51356,6/17/02,RAMU,SubAdult,Alive,66,in lake,1
51356,6/17/02,RAMU,Tadpole,Alive,321,in lake,5
51356,6/17/02,RAMU,Tadpole,Alive,7,outlet,0
51357,8/9/95,RAMU,Adult,Alive,30,in lake,0
51357,8/9/95,RAMU,EggMass,Alive,29,in lake,0
51357,8/9/95,RAMU,SubAdult,Alive,56,in lake,0
51357,8/9/95,RAMU,Tadpole,Alive,10,in lake,0
51357,6/17/02,RAMU,Adult,Alive,73,in lake,0
51357,6/17/02,RAMU,EggMass,Alive,81,in lake,0
51357,6/17/02,RAMU,SubAdult,Alive,59,in lake,0
51357,6/17/02,RAMU,Tadpole,Alive,248,in lake,0
51358,6/17/02,RAMU,Adult,Alive,1,in lake,0
51358,6/17/02,RAMU,Adult,Alive,1,outlet,0
51358,6/17/02,RAMU,SubAdult,Alive,1,in lake,0
51358,6/17/02,RAMU,SubAdult,Alive,1,inlet,0
51358,6/17/02,RAMU,Tadpole,Alive,1,in lake,0
51365,8/1/95,HYRE,Tadpole,Alive,900,in lake,0
51365,8/1/95,RAMU,Adult,Alive,4,in lake,0
51365,8/1/95,RAMU,SubAdult,Alive,1,in lake,0
51365,8/1/95,RAMU,Tadpole,Alive,60,in lake,0
51365,7/25/02,HYRE,SubAdult,Alive,8,fringing habitat,0
51365,7/25/02,HYRE,Tadpole,Alive,3000,in lake,0
51365,7/25/02,RAMU,SubAdult,Alive,3,in lake,0
51365,7/25/02,RAMU,Tadpole,Alive,200,in lake,0
51421,8/5/96,BUCA,Adult,Alive,1,fringing habitat,0
51421,8/5/96,BUCA,Adult,Alive,2,in lake,0
51426,7/30/95,HYRE,Tadpole,Alive,100,in lake,0
51427,8/1/95,HYRE,Tadpole,Alive,2000,in lake,0
51430,8/1/95,HYRE,Tadpole,Alive,2000,in lake,0
51434,8/1/95,HYRE,Tadpole,Alive,2000,in lake,0
51436,8/3/95,HYRE,Tadpole,Alive,200,in lake,0
51439,7/27/95,HYRE,Adult,Alive,2,in lake,0
51439,7/27/95,HYRE,Tadpole,Alive,3,in lake,0
51441,8/16/95,HYRE,Tadpole,Alive,371,in lake,0
51442,8/16/95,HYRE,Tadpole,Alive,172,in lake,0
51443,8/16/95,HYRE,Tadpole,Alive,162,in lake,0
51451,9/15/95,HYRE,Tadpole,Alive,104,in lake,0
51452,9/14/95,HYRE,Tadpole,Alive,153,in lake,0
51452,7/6/02,HYRE,Tadpole,Alive,250,in lake,0
51453,9/14/95,HYRE,Adult,Alive,175,in lake,0
51453,9/14/95,HYRE,Tadpole,Alive,410,in lake,0
51462,8/18/95,BUCA,Adult,Alive,1,in lake,0
51463,8/18/95,BUCA,Adult,Alive,1,in lake,0
51467,8/18/95,BUCA,Adult,Alive,1,fringing habitat,0
51467,8/18/95,BUCA,Tadpole,Alive,500,fringing habitat,0
51467,8/18/95,HYRE,Tadpole,Alive,5000,in lake,0
51471,8/6/96,BUCA,SubAdult,Alive,3,fringing habitat,0
51474,7/31/95,HYRE,Adult,Alive,1,in lake,0
51474,7/31/95,HYRE,Tadpole,Alive,1000,in lake,0
51488,7/27/96,HYRE,Tadpole,Alive,400,in lake,0
51494,7/27/95,HYRE,Tadpole,Alive,215,in lake,0
51495,8/9/95,HYRE,SubAdult,Alive,2,in lake,0
51495,8/9/95,HYRE,Tadpole,Alive,1000,in lake,0
51497,8/12/95,HYRE,Tadpole,Alive,20,fringing habitat,0
51498,8/9/95,HYRE,Adult,Alive,2,in lake,0
51498,8/9/95,HYRE,SubAdult,Alive,1,in lake,0
51498,8/9/95,HYRE,Tadpole,Alive,2750,in lake,0
51500,7/27/95,HYRE,Adult,Alive,2,in lake,0
51500,7/27/95,HYRE,SubAdult,Alive,2,in lake,0
51513,8/10/95,HYRE,Tadpole,Alive,225,in lake,0
51611,8/29/95,BUCA,Adult,Alive,2,fringing habitat,0
51611,8/29/95,BUCA,Adult,Alive,7,in lake,0
51611,8/29/95,BUCA,SubAdult,Alive,3,fringing habitat,0
51611,8/29/95,BUCA,SubAdult,Alive,4,in lake,0
51611,8/29/95,BUCA,Tadpole,Alive,100,fringing habitat,0
51617,9/6/95,HYRE,Tadpole,Alive,365,in lake,0
51622,9/5/95,HYRE,Tadpole,Alive,580,in lake,0
51624,8/16/95,BUCA,Adult,Alive,1,in lake,0
51624,8/16/95,HYRE,Tadpole,Alive,5000,in lake,0
51624,6/24/02,HYRE,Tadpole,Alive,3000,in lake,0
51700,8/7/96,HYRE,Tadpole,Alive,33,in lake,0
51701,8/7/96,HYRE,Tadpole,Alive,314,in lake,0
51704,8/7/96,HYRE,Tadpole,Alive,12,in lake,0
51707,8/6/96,HYRE,Tadpole,Alive,165,in lake,0
51723,9/7/96,BUCA,Tadpole,Alive,500,fringing habitat,0
51738,9/11/96,BUCA,SubAdult,Alive,70,in lake,0
51738,7/19/02,BUCA,Tadpole,Alive,350,in lake,0
51738,7/19/02,HYRE,Tadpole,Alive,30,in lake,0
51739,9/10/96,HYRE,SubAdult,Alive,3,in lake,0
51740,9/10/96,HYRE,SubAdult,Alive,37,in lake,0
51741,9/10/96,HYRE,SubAdult,Alive,16,in lake,0
51743,9/10/96,HYRE,SubAdult,Alive,2,in lake,0
51743,7/19/02,HYRE,SubAdult,Alive,1,fringing habitat,0
51744,9/10/96,HYRE,SubAdult,Alive,12,in lake,0
51745,9/10/96,HYRE,SubAdult,Alive,2,in lake,0
51747,9/10/96,BUCA,Adult,Alive,1,in lake,0
52003,8/20/96,RAMU,Adult,Alive,22,fringing habitat,0
52003,8/20/96,RAMU,Adult,Alive,16,in lake,0
52003,8/20/96,RAMU,SubAdult,Alive,17,fringing habitat,0
52003,8/20/96,RAMU,SubAdult,Alive,19,in lake,0
52003,7/18/02,RAMU,Adult,Alive,15,fringing habitat,0
52003,7/18/02,RAMU,Adult,Alive,5,in lake,0
52003,7/18/02,RAMU,SubAdult,Alive,3,fringing habitat,0
52003,7/18/02,RAMU,SubAdult,Alive,1,in lake,0
52103,9/9/96,RAMU,Adult,Alive,173,in lake,0
52103,9/9/96,RAMU,SubAdult,Alive,456,in lake,0
52103,9/9/96,RAMU,Tadpole,Alive,1143,in lake,0
52105,7/28/02,RAMU,Adult,Alive,2,in lake,0
52117,8/24/95,RAMU,Adult,Alive,2,in lake,0
52117,8/24/95,RAMU,Tadpole,Alive,10,in lake,0
53102,9/11/96,RAMU,SubAdult,Alive,1,fringing habitat,0
53108,9/8/96,RAMU,Adult,Alive,1,in lake,0
53109,9/8/96,RAMU,Adult,Alive,1,in lake,0
53127,7/28/02,RAMU,SubAdult,Alive,1,in lake,0
53174,8/24/95,HYRE,Adult,Alive,1,in lake,0
54003,9/15/95,HYRE,Adult,Alive,4,in lake,0
54003,9/15/95,HYRE,Tadpole,Alive,27,in lake,0
54007,8/29/95,HYRE,Tadpole,Alive,21,in lake,0
54009,8/28/95,HYRE,Tadpole,Alive,71,in lake,0
54013,8/18/95,HYRE,Tadpole,Alive,23,in lake,0
54021,7/31/95,BUCA,Adult,Alive,1,in lake,0
54021,7/31/95,HYRE,Tadpole,Alive,130,in lake,0
54022,8/10/95,RAMU,Adult,Alive,2,in lake,0
54022,8/10/95,RAMU,EggMass,Alive,30,in lake,0
54022,8/10/95,RAMU,SubAdult,Alive,4,in lake,0
54022,6/17/02,RAMU,Adult,Alive,4,in lake,0
54022,6/17/02,RAMU,Adult,Alive,1,outlet,0
54023,8/1/95,HYRE,Tadpole,Alive,250,in lake,0
54024,8/15/95,HYRE,Tadpole,Alive,230,in lake,0
54026,8/16/95,HYRE,Tadpole,Alive,205,in lake,0
54027,8/17/95,BUCA,Tadpole,Alive,25,in lake,0
54032,7/30/95,HYRE,Tadpole,Alive,200,in lake,0
54035,6/30/02,HYRE,SubAdult,Alive,8,fringing habitat,0
54035,6/30/02,HYRE,Tadpole,Alive,3000,in lake,0
54035,6/30/02,RAMU,SubAdult,Alive,3,in lake,0
54035,6/30/02,RAMU,Tadpole,Alive,49,fringing habitat,0
54035,6/30/02,RAMU,Tadpole,Alive,200,in lake,0
54100,9/11/96,HYRE,SubAdult,Alive,26,in lake,0
54100,7/19/02,BUCA,Tadpole,Alive,350,in lake,0
54100,7/19/02,HYRE,Tadpole,Alive,30,in lake,0
54159,8/16/96,BUCA,Adult,Alive,1,in lake,0
54159,8/16/96,BUCA,SubAdult,Alive,6,fringing habitat,0
54159,8/16/96,HYRE,Tadpole,Alive,24,fringing habitat,0
54159,8/16/96,HYRE,Tadpole,Alive,48,in lake,0
54160,8/16/96,HYRE,SubAdult,Alive,26,in lake,0
54160,8/16/96,HYRE,Tadpole,Alive,46,in lake,0
54161,8/15/96,HYRE,Tadpole,Alive,2,in lake,0
54170,8/2/96,HYRE,Tadpole,Alive,2200,in lake,0
54171,8/2/96,HYRE,Tadpole,Alive,5,in lake,0
54188,9/6/96,BUCA,SubAdult,Alive,8,in lake,0
54188,9/6/96,BUCA,Tadpole,Alive,1,in lake,0
54188,9/6/96,RAMU,SubAdult,Alive,3,in lake,0
54188,6/29/02,BUCA,Tadpole,Alive,280,in lake,0
54188,6/29/02,RAMU,Adult,Alive,1,in lake,0
54188,6/29/02,RAMU,Adult,Dead,1,in lake,0
54188,6/29/02,RAMU,Tadpole,Alive,11,in lake,0
54189,9/6/96,BUCA,SubAdult,Alive,19,in lake,0
54189,9/6/96,BUCA,Tadpole,Alive,1,in lake,0
54189,9/6/96,HYRE,SubAdult,Alive,3,in lake,0
54189,9/6/96,HYRE,Tadpole,Alive,26,in lake,0
54189,6/29/02,BUCA,Tadpole,Alive,500,in lake,0
70000,9/9/00,HYRE,SubAdult,Alive,2,in lake,0
70000,9/9/00,HYRE,Tadpole,Alive,1,in lake,0
70000,9/9/00,THCO,Adult,Alive,1,in lake,0
70000,9/9/00,THEL,Adult,Alive,1,in lake,0
70001,6/27/01,HYRE,Tadpole,Alive,6,in lake,0
70002,7/15/00,HYRE,Tadpole,Alive,1,in lake,0
70002,7/15/00,THEL,Adult,Alive,1,in lake,0
70003,7/11/00,HYRE,SubAdult,Alive,3,in lake,0
70003,7/11/00,HYRE,Tadpole,Alive,10,in lake,0
70004,8/5/00,HYRE,Tadpole,Alive,3000,in lake,0
70004,8/5/00,THEL,Adult,Alive,1,in lake,0
70005,6/14/01,HYRE,Adult,Alive,2,in lake,0
70005,6/14/01,HYRE,Adult,Alive,1,outlet,0
70006,7/14/01,HYRE,Tadpole,Alive,21,in lake,0
70006,7/14/01,THEL,Adult,Alive,4,in lake,0
70006,7/14/01,THEL,SubAdult,Alive,1,in lake,0
70012,7/17/01,HYRE,Tadpole,Alive,900,in lake,0
70013,6/9/02,HYRE,Tadpole,Alive,37,in lake,0
70013,6/9/02,THCO,Adult,Alive,2,fringing habitat,0
70013,6/9/02,THCO,SubAdult,Alive,1,fringing habitat,0
70015,8/25/00,HYRE,SubAdult,Alive,4,in lake,0
70015,8/25/00,HYRE,Tadpole,Alive,62,in lake,0
70015,8/25/00,RAMU,Adult,Alive,1,in lake,0
70015,8/25/00,RAMU,SubAdult,Alive,2,in lake,0
70016,6/4/02,HYRE,Tadpole,Alive,60,in lake,0
70016,6/4/02,THEL,Adult,Alive,1,in lake,0
70016,6/4/02,THEL,SubAdult,Alive,1,in lake,0
70018,9/30/00,HYRE,SubAdult,Alive,4,in lake,0
70018,9/30/00,THCO,Adult,Alive,1,in lake,0
70018,9/30/00,THSI,Adult,Alive,2,in lake,0
70018,9/30/00,THSI,SubAdult,Alive,1,in lake,0
70019,6/28/01,HYRE,Tadpole,Alive,11,in lake,0
70020,8/29/01,HYRE,SubAdult,Alive,3,in lake,0
70021,9/14/00,HYRE,SubAdult,Alive,1,in lake,0
70021,9/14/00,THEL,SubAdult,Alive,2,in lake,0
70024,7/14/01,HYRE,Tadpole,Alive,152,in lake,0
70024,7/14/01,THEL,Adult,Alive,3,in lake,0
70025,8/28/01,HYRE,SubAdult,Alive,2,in lake,0
70027,6/25/00,HYRE,Tadpole,Alive,3,in lake,0
70027,6/25/00,THEL,Adult,Alive,1,in lake,0
70028,7/2/01,RAMU,Tadpole,Alive,259,in lake,0
70028,9/11/02,RAMU,Adult,Alive,5,in lake,0
70028,9/11/02,RAMU,SubAdult,Alive,5,in lake,0
70028,9/11/02,RAMU,Tadpole,Alive,450,in lake,0
70028,9/11/02,THEL,Adult,Alive,1,in lake,0
70030,8/23/00,HYRE,SubAdult,Alive,1,in lake,0
70031,6/4/02,BUCA,Adult,Alive,1,in lake,0
70031,6/4/02,BUCA,EggMass,Alive,10,in lake,0
70031,6/4/02,HYRE,EggMass,Alive,11,in lake,0
70034,6/25/00,HYRE,Adult,Alive,1,in lake,0
70036,7/17/01,HYRE,Tadpole,Alive,100,in lake,0
70037,8/8/00,HYRE,Adult,Alive,2,in lake,0
70037,8/8/00,HYRE,SubAdult,Alive,497,in lake,0
70037,8/8/00,HYRE,Tadpole,Alive,517,in lake,0
70037,8/8/00,THEL,Adult,Alive,1,in lake,0
70039,6/23/01,HYRE,Tadpole,Alive,6,fringing habitat,0
70039,6/23/01,HYRE,Tadpole,Alive,400,in lake,0
70039,6/23/01,HYRE,Tadpole,Alive,9,inlet,0
70039,6/23/01,THEL,Adult,Alive,1,fringing habitat,0
70041,8/9/01,HYRE,Tadpole,Alive,5,in lake,0
70042,9/23/00,HYRE,Tadpole,Alive,15,in lake,0
70044,8/28/00,HYRE,SubAdult,Alive,5,in lake,0
70044,8/28/00,HYRE,SubAdult,Dead,1,in lake,0
70044,8/28/00,HYRE,Tadpole,Alive,31,in lake,0
70044,8/28/00,RAMU,Adult,Alive,3,in lake,0
70044,8/28/00,RAMU,SubAdult,Alive,3,in lake,0
70044,8/28/00,RAMU,Tadpole,Alive,1,in lake,0
70045,7/27/00,HYRE,Tadpole,Alive,3,fringing habitat,0
70046,6/28/00,HYRE,Adult,Alive,8,in lake,0
70046,6/28/00,HYRE,Tadpole,Alive,2,in lake,0
70046,6/28/00,RAMU,Adult,Alive,1,fringing habitat,0
70048,7/12/00,HYRE,Tadpole,Alive,120,in lake,0
70048,7/12/00,THEL,Adult,Alive,2,in lake,0
70049,7/5/00,HYRE,Tadpole,Alive,160,in lake,0
70050,8/26/01,HYRE,SubAdult,Alive,2,in lake,0
70050,8/26/01,HYRE,Tadpole,Alive,60,in lake,0
70052,8/21/01,HYRE,Adult,Alive,1,in lake,0
70052,8/21/01,HYRE,SubAdult,Alive,3,in lake,0
70053,9/10/00,HYRE,SubAdult,Alive,3,in lake,0
70053,9/10/00,RAMU,Adult,Alive,1,in lake,0
70053,9/10/00,RAMU,SubAdult,Alive,6,in lake,0
70053,9/10/00,RAMU,Tadpole,Alive,18,in lake,0
70053,9/10/00,THEL,Adult,Alive,1,in lake,0
70054,7/24/00,HYRE,Tadpole,Alive,300,in lake,0
70054,7/24/00,THEL,Adult,Alive,1,in lake,0
70056,7/31/01,HYRE,Tadpole,Alive,1,fringing habitat,0
70056,7/31/01,HYRE,Tadpole,Alive,1,in lake,0
70057,7/16/01,HYRE,SubAdult,Alive,3,in lake,0
70057,7/16/01,HYRE,Tadpole,Alive,335,in lake,0
70057,7/16/01,THEL,Adult,Alive,3,in lake,0
70059,7/5/00,HYRE,Tadpole,Alive,1,in lake,0
70060,7/14/01,HYRE,SubAdult,Alive,1,in lake,0
70060,7/14/01,HYRE,Tadpole,Alive,890,in lake,0
70060,7/14/01,THEL,Adult,Alive,4,in lake,0
70062,8/22/01,RAMU,Adult,Alive,1,in lake,0
70062,8/22/01,RAMU,SubAdult,Alive,2,in lake,0
70062,8/22/01,RAMU,Tadpole,Alive,188,in lake,1
70070,8/26/01,HYRE,SubAdult,Alive,80,in lake,0
70071,6/30/01,HYRE,Tadpole,Alive,250,in lake,0
70072,6/28/01,HYRE,Tadpole,Alive,13,in lake,0
70073,7/30/01,HYRE,Tadpole,Dead,2,in lake,0
70074,7/17/01,RAMU,SubAdult,Alive,2,in lake,0
70076,6/24/01,HYRE,Tadpole,Alive,204,in lake,0
70078,9/24/00,HYRE,SubAdult,Alive,14,in lake,0
70079,7/9/00,HYRE,Tadpole,Alive,700,in lake,0
70079,7/9/00,THEL,Adult,Alive,1,in lake,0
70081,6/29/01,RAMU,Tadpole,Alive,106,in lake,1
70081,6/29/01,THEL,Adult,Alive,3,in lake,0
70081,6/29/01,THEL,Adult,Alive,1,outlet,0
70083,8/18/00,HYRE,SubAdult,Alive,1,in lake,0
70084,7/23/00,HYRE,Tadpole,Alive,500,in lake,0
70085,8/23/00,HYRE,SubAdult,Alive,16,in lake,0
70085,8/23/00,HYRE,Tadpole,Alive,83,in lake,0
70086,7/18/00,HYRE,SubAdult,Alive,1,in lake,0
70086,7/18/00,HYRE,Tadpole,Alive,29,in lake,0
70087,7/29/00,HYRE,Tadpole,Alive,6,in lake,0
70087,7/29/00,THEL,Adult,Alive,1,in lake,0
70090,8/13/00,HYRE,SubAdult,Alive,30,in lake,0
70090,8/13/00,HYRE,Tadpole,Alive,170,in lake,0
70092,6/12/01,BUCA,Tadpole,Alive,400,in lake,0
70093,7/9/00,HYRE,EggMass,Alive,4,in lake,0
70093,7/9/00,TATO,Adult,Dead,1,in lake,0
70095,8/7/00,HYRE,Tadpole,Alive,480,in lake,0
70095,8/7/00,RAMU,Tadpole,Alive,2,in lake,0
70095,8/7/00,THEL,Adult,Alive,1,in lake,0
70097,8/10/00,HYRE,SubAdult,Alive,8,in lake,0
70097,8/10/00,HYRE,Tadpole,Alive,14,in lake,0
70099,7/11/00,HYRE,Tadpole,Alive,1624,in lake,0
70101,7/2/01,HYRE,Tadpole,Alive,1,in lake,0
70102,6/21/01,HYRE,SubAdult,Alive,95,in lake,0
70102,6/21/01,HYRE,Tadpole,Alive,1250,in lake,0
70102,6/21/01,HYRE,Tadpole,Dead,4,in lake,0
70103,7/14/01,HYRE,SubAdult,Alive,1,in lake,0
70103,7/14/01,HYRE,Tadpole,Alive,225,in lake,0
70105,7/13/00,HYRE,SubAdult,Alive,20,in lake,0
70105,7/13/00,THCO,Adult,Alive,1,in lake,0
70108,7/17/01,HYRE,Tadpole,Alive,380,in lake,0
70108,7/17/01,THEL,Adult,Alive,2,in lake,0
70110,7/22/00,HYRE,Tadpole,Alive,70,in lake,0
70111,7/13/00,HYRE,Tadpole,Alive,2000,in lake,0
70111,7/13/00,HYRE,Tadpole,Dead,200,in lake,0
70113,8/29/01,RAMU,SubAdult,Alive,1,in lake,0
70114,8/21/01,RAMU,Tadpole,Alive,11,in lake,0
70115,7/30/01,HYRE,SubAdult,Alive,3,in lake,0
70115,7/30/01,HYRE,SubAdult,Dead,1,in lake,0
70115,7/30/01,HYRE,Tadpole,Alive,68,in lake,0
70116,7/22/00,HYRE,Tadpole,Alive,105,in lake,0
70116,7/22/00,RAMU,Adult,Alive,1,in lake,0
70116,7/22/00,RAMU,SubAdult,Alive,1,in lake,1
70116,7/22/00,RAMU,Tadpole,Alive,4,in lake,1
70116,7/22/00,THEL,Adult,Alive,1,in lake,0
70117,8/7/01,HYRE,Tadpole,Alive,200,in lake,0
70119,7/1/01,HYRE,Tadpole,Alive,1745,in lake,0
70119,7/1/01,THEL,Adult,Alive,17,in lake,0
70120,8/26/00,HYRE,Tadpole,Alive,8,in lake,0
70120,8/26/00,RAMU,SubAdult,Alive,3,in lake,0
70120,8/26/00,THEL,Adult,Alive,2,in lake,0
70121,7/13/00,HYRE,Tadpole,Alive,160,in lake,0
70121,7/13/00,THEL,Adult,Alive,1,in lake,0
70122,7/17/01,HYRE,Tadpole,Alive,230,in lake,0
70122,7/17/01,HYRE,Tadpole,Alive,1,outlet,0
70122,7/17/01,RAMU,Adult,Alive,4,in lake,0
70122,7/17/01,RAMU,Adult,Alive,2,inlet,0
70122,7/17/01,RAMU,Adult,Alive,1,outlet,0
70122,7/17/01,RAMU,SubAdult,Alive,52,in lake,0
70122,7/17/01,RAMU,SubAdult,Alive,3,inlet,0
70122,7/17/01,RAMU,SubAdult,Alive,3,outlet,0
70122,7/17/01,RAMU,SubAdult,Dead,1,in lake,0
70122,7/17/01,RAMU,Tadpole,Alive,232,in lake,1
70126,8/3/00,HYRE,SubAdult,Alive,9,in lake,0
70126,8/3/00,HYRE,Tadpole,Alive,4,in lake,0
70126,8/3/00,THCO,Adult,Alive,1,in lake,0
70127,6/5/02,HYRE,Adult,Alive,2,in lake,0
70127,6/5/02,HYRE,EggMass,Alive,55,in lake,0
70129,7/3/00,HYRE,Tadpole,Alive,338,in lake,0
70129,7/3/00,RAMU,Adult,Alive,1,fringing habitat,0
70129,7/3/00,RAMU,EggMass,Alive,1,in lake,0
70130,8/25/00,HYRE,SubAdult,Alive,27,in lake,0
70131,8/7/00,HYRE,Tadpole,Alive,30,fringing habitat,0
70132,6/27/01,HYRE,Tadpole,Alive,60,in lake,0
70136,6/27/01,HYRE,Tadpole,Alive,370,in lake,0
70137,6/16/01,HYRE,Tadpole,Alive,7,in lake,0
70139,8/23/00,HYRE,SubAdult,Alive,4,in lake,0
70139,8/23/00,HYRE,Tadpole,Alive,4,in lake,0
70139,8/23/00,THEL,Adult,Alive,2,in lake,0
70142,7/14/00,HYRE,Tadpole,Alive,16,in lake,0
70142,7/14/00,THCO,Adult,Alive,2,in lake,0
70142,7/14/00,THCO,SubAdult,Alive,1,in lake,0
70143,7/30/01,HYRE,Tadpole,Alive,77,in lake,0
70144,6/14/01,BUCA,Adult,Alive,1,in lake,0
70144,6/14/01,BUCA,SubAdult,Alive,1,in lake,0
70144,6/14/01,BUCA,Tadpole,Alive,130,in lake,0
70144,6/14/01,HYRE,Adult,Alive,2,in lake,0
70149,8/25/00,HYRE,SubAdult,Alive,9,in lake,0
70149,8/25/00,HYRE,Tadpole,Alive,1,in lake,0
70149,8/25/00,RAMU,SubAdult,Alive,2,in lake,0
70151,8/2/00,HYRE,SubAdult,Alive,1,in lake,0
70151,8/2/00,RACA,Adult,Alive,10,in lake,0
70152,8/7/01,BUCA,Tadpole,Alive,4,in lake,0
70154,9/7/00,HYRE,SubAdult,Alive,6,in lake,0
70154,9/7/00,HYRE,Tadpole,Alive,8,in lake,0
70155,8/28/00,HYRE,SubAdult,Alive,3,in lake,0
70155,8/28/00,HYRE,Tadpole,Alive,4,in lake,0
70155,8/28/00,RAMU,SubAdult,Alive,6,in lake,0
70155,8/28/00,RAMU,Tadpole,Alive,2,in lake,0
70155,8/28/00,THCO,Adult,Alive,2,in lake,0
70156,8/8/01,RAMU,Adult,Alive,2,in lake,0
70156,9/25/02,RAMU,Adult,Alive,3,in lake,0
70156,9/25/02,RAMU,SubAdult,Alive,1,in lake,0
70157,9/6/00,HYRE,SubAdult,Alive,4,in lake,0
70157,9/6/00,HYRE,Tadpole,Alive,3,in lake,0
70157,9/6/00,TATO,Adult,Alive,1,in lake,0
70158,9/12/02,RAMU,Adult,Alive,5,in lake,0
70158,9/12/02,RAMU,SubAdult,Alive,3,in lake,0
70159,8/26/01,HYRE,Adult,Alive,1,in lake,0
70159,8/26/01,THEL,Adult,Alive,1,in lake,0
70161,6/25/01,HYRE,Tadpole,Alive,38,in lake,0
70162,8/23/01,HYRE,SubAdult,Alive,2,in lake,0
70163,8/1/00,HYRE,SubAdult,Alive,3,in lake,0
70163,8/1/00,HYRE,Tadpole,Alive,9,in lake,0
70163,8/1/00,THEL,Adult,Alive,2,in lake,0
70164,8/26/00,HYRE,Tadpole,Alive,3,in lake,0
70164,8/26/00,RAMU,Adult,Alive,4,in lake,0
70164,8/26/00,RAMU,SubAdult,Alive,12,in lake,0
70164,8/26/00,RAMU,Tadpole,Alive,41,in lake,0
70165,8/2/00,HYRE,SubAdult,Alive,30,in lake,0
70165,8/2/00,THCO,Adult,Alive,1,in lake,0
70179,8/4/01,HYRE,Tadpole,Alive,1,in lake,0
70180,7/26/01,HYRE,SubAdult,Alive,3,in lake,0
70180,7/26/01,HYRE,Tadpole,Alive,500,in lake,0
70180,7/26/01,THEL,Adult,Alive,3,in lake,0
70180,7/26/01,THEL,SubAdult,Alive,2,in lake,0
70181,6/25/00,HYRE,Adult,Alive,1,in lake,0
70181,6/25/00,HYRE,EggMass,Alive,23,in lake,0
70181,6/25/00,HYRE,Tadpole,Alive,165,in lake,0
70182,8/19/01,HYRE,SubAdult,Alive,1,in lake,0
70182,8/19/01,HYRE,Tadpole,Alive,15,in lake,0
70184,9/23/00,HYRE,SubAdult,Alive,2,in lake,0
70184,9/23/00,RAMU,Adult,Alive,1,in lake,0
70184,9/23/00,RAMU,SubAdult,Alive,4,in lake,0
70187,9/28/00,HYRE,SubAdult,Alive,5,in lake,0
